name;content;description;steps;mood;location;duration;image_key;preparation_seconds;repeat_mode;execution_plan
Confort immédiat — pause douce;Change une petite chose qui te gêne.;Une activité simple pour réduire l'inconfort sans te lancer dans du rangement ou de la productivité.;1) Identifie une gêne simple. 2) Ajuste ta posture, la lumière ou le bruit si possible. 3) Garde ce qui te soulage. 4) Ne cherche pas à tout changer.;En forme;Maison;15;wellbeing;30;until_duration;"{""version"":1,""preparation_seconds"":30,""target_duration_seconds"":900,""repeat_mode"":""until_duration"",""default_rest_seconds"":20,""steps"":[{""kind"":""instruction"",""text"":""Repère une petite source d'inconfort."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Ajuste ta posture, ton éclairage ou ton environnement."",""duration_seconds"":60,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Reste quelques instants pour sentir si c'est mieux."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Garde uniquement l'ajustement qui t'aide."",""duration_seconds"":20,""auto_advance"":true,""loop"":false}]}"
Déconnexion courte — calme pratique;Réduis les notifications le temps d'une pause.;Une activité pour diminuer la fatigue liée aux écrans sans basculer dans une tâche productive.;1) Mets ton téléphone en silencieux si possible. 2) Pose-le hors de vue. 3) Reste quelques minutes sans écran. 4) Reprends uniquement si nécessaire.;Mitigé;Maison;15;wellbeing;30;until_duration;"{""version"":1,""preparation_seconds"":30,""target_duration_seconds"":900,""repeat_mode"":""until_duration"",""default_rest_seconds"":20,""steps"":[{""kind"":""instruction"",""text"":""Mets ton téléphone en silencieux ou éloigne l'écran si possible."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Reste sans écran et laisse ton attention se reposer."",""duration_seconds"":60,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Regarde autour de toi ou ferme les yeux quelques instants."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Reprends seulement ce qui est nécessaire."",""duration_seconds"":20,""auto_advance"":true,""loop"":false}]}"
Geste douceur — repos simple;Fais une pause minimale pour récupérer.;Une activité très accessible, pensée pour les moments de fatigue ou de surcharge.;1) Pose tes mains. 2) Relâche le visage. 3) Respire doucement. 4) Laisse passer quelques minutes sans objectif.;À plat;Maison;15;wellbeing;15;until_duration;"{""version"":1,""preparation_seconds"":15,""target_duration_seconds"":900,""repeat_mode"":""until_duration"",""default_rest_seconds"":20,""steps"":[{""kind"":""instruction"",""text"":""Installe-toi dans la position la moins fatigante possible."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Relâche les épaules, le visage et la mâchoire."",""duration_seconds"":45,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Reste quelques instants sans sollicitation."",""duration_seconds"":45,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Reprends très progressivement."",""duration_seconds"":30,""auto_advance"":true,""loop"":false}]}"
Téléphone en pause — geste facile;Éloigne ton écran pour reposer ton attention.;Un moment simple pour laisser ton attention respirer.;1) Ferme les applications inutiles. 2) Éloigne l'écran de ton regard. 3) Observe ce qui t'entoure. 4) Reviens doucement. Si l'endroit n'est pas assez calme, garde seulement la partie la plus discrète de l'activité.;En forme;Extérieur;15;wellbeing;30;until_duration;"{""version"":1,""preparation_seconds"":30,""target_duration_seconds"":900,""repeat_mode"":""until_duration"",""default_rest_seconds"":20,""steps"":[{""kind"":""instruction"",""text"":""Mets ton téléphone en silencieux ou éloigne l'écran si possible."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Reste sans écran et laisse ton attention se reposer."",""duration_seconds"":60,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Regarde autour de toi ou ferme les yeux quelques instants."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Reprends seulement ce qui est nécessaire."",""duration_seconds"":20,""auto_advance"":true,""loop"":false}]}"
Soin des mains — récupération paisible;Accorde-toi un court moment de répit.;Un temps court pour relâcher le corps et l'attention sans effort particulier.;1) Pose tes mains. 2) Relâche le visage. 3) Respire doucement. 4) Laisse passer quelques minutes sans objectif. Si l'endroit n'est pas assez calme, garde seulement la partie la plus discrète de l'activité.;Mitigé;Extérieur;15;wellbeing;30;until_duration;"{""version"":1,""preparation_seconds"":30,""target_duration_seconds"":900,""repeat_mode"":""until_duration"",""default_rest_seconds"":20,""steps"":[{""kind"":""instruction"",""text"":""Installe-toi dans la position la moins fatigante possible."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Relâche les épaules, le visage et la mâchoire."",""duration_seconds"":45,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Reste quelques instants sans sollicitation."",""duration_seconds"":45,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Reprends très progressivement."",""duration_seconds"":30,""auto_advance"":true,""loop"":false}]}"
Expiration longue — geste facile;Reviens doucement à une respiration régulière.;Un moment court pour relâcher la pression sans matériel et sans effort physique.;1) Relâche les épaules. 2) Inspire doucement. 3) Expire lentement. 4) Garde un rythme confortable. 5) Reprends progressivement. Si l'endroit n'est pas assez calme, garde seulement la partie la plus discrète de l'activité.;À plat;Extérieur;15;wellbeing;15;until_duration;"{""version"":1,""preparation_seconds"":15,""target_duration_seconds"":900,""repeat_mode"":""until_duration"",""default_rest_seconds"":10,""steps"":[{""kind"":""instruction"",""text"":""Installe-toi confortablement et relâche les épaules."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Inspire lentement par le nez."",""duration_seconds"":4,""auto_advance"":true,""loop"":true},{""kind"":""exercise"",""text"":""Expire doucement, un peu plus longtemps."",""duration_seconds"":6,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Respire naturellement quelques instants."",""duration_seconds"":10,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Reprends tes repères doucement."",""duration_seconds"":30,""auto_advance"":true,""loop"":false}]}"
Verre d'eau posé — esprit posé;Fais un petit geste de soin accessible.;Une action douce, pensée pour rester faisable à la maison ou avec peu de matériel.;1) Rafraîchis ton visage si tu peux. 2) Sinon, relâche simplement les muscles du visage. 3) Respire doucement. 4) Reprends calmement. Si tu es en transport ou entouré, fais la version discrète sans gestes visibles.;En forme;N'importe où;15;wellbeing;30;until_duration;"{""version"":1,""preparation_seconds"":30,""target_duration_seconds"":900,""repeat_mode"":""until_duration"",""default_rest_seconds"":20,""steps"":[{""kind"":""instruction"",""text"":""Choisis un geste de soin simple avec ce que tu as."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Applique un soin si disponible, sinon masse doucement tes mains."",""duration_seconds"":60,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Relâche les mains et respire calmement."",""duration_seconds"":20,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Observe la sensation de confort avant de reprendre."",""duration_seconds"":30,""auto_advance"":true,""loop"":false}]}"
Gorgées lentes — relâchement léger;Rends ton environnement un peu plus doux.;Une pause orientée confort, faisable avec très peu d'énergie.;1) Observe ce qui peut être amélioré facilement. 2) Fais un seul ajustement. 3) Teste ton confort. 4) Arrête-toi dès que c'est suffisant. Si tu es en transport ou entouré, fais la version discrète sans gestes visibles.;Mitigé;N'importe où;15;wellbeing;30;until_duration;"{""version"":1,""preparation_seconds"":30,""target_duration_seconds"":900,""repeat_mode"":""until_duration"",""default_rest_seconds"":20,""steps"":[{""kind"":""instruction"",""text"":""Repère une petite source d'inconfort."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Ajuste ta posture, ton éclairage ou ton environnement."",""duration_seconds"":60,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Reste quelques instants pour sentir si c'est mieux."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Garde uniquement l'ajustement qui t'aide."",""duration_seconds"":20,""auto_advance"":true,""loop"":false}]}"
Boisson tranquille — repos accessible;Fais une courte pause sans téléphone.;Une pause numérique courte, réaliste et facile à adapter selon le contexte.;1) Coupe une sollicitation numérique. 2) Respire calmement. 3) Garde les yeux loin de l'écran. 4) Termine sans te presser. Si tu es en transport ou entouré, fais la version discrète sans gestes visibles.;À plat;N'importe où;15;wellbeing;15;until_duration;"{""version"":1,""preparation_seconds"":15,""target_duration_seconds"":900,""repeat_mode"":""until_duration"",""default_rest_seconds"":20,""steps"":[{""kind"":""instruction"",""text"":""Mets ton téléphone en silencieux ou éloigne l'écran si possible."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Reste sans écran et laisse ton attention se reposer."",""duration_seconds"":60,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Regarde autour de toi ou ferme les yeux quelques instants."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Reprends seulement ce qui est nécessaire."",""duration_seconds"":20,""auto_advance"":true,""loop"":false}]}"
Tension relâchée — pause réaliste;Prends quelques instants sans rien ajouter à ta fatigue.;Une activité très accessible, pensée pour les moments de fatigue ou de surcharge.;1) Identifie une tension. 2) Relâche-la autant que possible. 3) Fais une pause courte. 4) Reprends progressivement.;En forme;Maison;30;wellbeing;30;until_duration;"{""version"":1,""preparation_seconds"":30,""target_duration_seconds"":1800,""repeat_mode"":""until_duration"",""default_rest_seconds"":20,""steps"":[{""kind"":""instruction"",""text"":""Installe-toi dans la position la moins fatigante possible."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Relâche les épaules, le visage et la mâchoire."",""duration_seconds"":45,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Reste quelques instants sans sollicitation."",""duration_seconds"":45,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Reprends très progressivement."",""duration_seconds"":30,""auto_advance"":true,""loop"":false}]}"
Silence numérique — soin discret;Offre-toi une vraie coupure calme.;Une activité pensée pour récupérer mentalement sans avoir à produire quoi que ce soit.;1) Éloigne une source de bruit ou d'écran si possible. 2) Respire calmement. 3) Reste dans le calme. 4) Reviens progressivement.;Mitigé;Maison;30;wellbeing;30;until_duration;"{""version"":1,""preparation_seconds"":30,""target_duration_seconds"":1800,""repeat_mode"":""until_duration"",""default_rest_seconds"":15,""steps"":[{""kind"":""instruction"",""text"":""Installe-toi dans une position confortable."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Reste au calme, sans chercher à faire autre chose."",""duration_seconds"":60,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Relâche le visage, les épaules et la mâchoire."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Reviens doucement à ce qui t'entoure."",""duration_seconds"":30,""auto_advance"":true,""loop"":false}]}"
Hydratation douce — équilibre simple;Fais une pause autour d'une boisson simple.;Un geste simple de soin, utile quand tu veux te poser sans lancer une activité longue.;1) Pose ton téléphone si possible. 2) Bois quelques gorgées. 3) Respire tranquillement. 4) Reprends quand tu es prêt.;À plat;Maison;30;wellbeing;15;until_duration;"{""version"":1,""preparation_seconds"":15,""target_duration_seconds"":1800,""repeat_mode"":""until_duration"",""default_rest_seconds"":30,""steps"":[{""kind"":""instruction"",""text"":""Prends de l'eau ou une boisson simple si tu en as une."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Bois quelques gorgées lentement."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Fais une courte pause entre les gorgées."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Termine tranquillement et reprends ton rythme."",""duration_seconds"":30,""auto_advance"":true,""loop"":false}]}"
Pause boisson — calme rapide;Hydrate-toi sans te presser.;Une pause accessible qui ne demande presque aucune préparation.;1) Prends de l'eau ou une boisson simple. 2) Bois lentement. 3) Fais une pause entre les gorgées. 4) Termine sans te presser. Si l'endroit n'est pas assez calme, garde seulement la partie la plus discrète de l'activité.;En forme;Extérieur;30;wellbeing;30;until_duration;"{""version"":1,""preparation_seconds"":30,""target_duration_seconds"":1800,""repeat_mode"":""until_duration"",""default_rest_seconds"":30,""steps"":[{""kind"":""instruction"",""text"":""Prends de l'eau ou une boisson simple si tu en as une."",""duration_seconds"":30,""auto_advance"":true,""loop"":false},{""kind"":""exercise"",""text"":""Bois quelques gorgées lentement."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""rest"",""text"":""Fais une courte pause entre les gorgées."",""duration_seconds"":30,""auto_advance"":true,""loop"":true},{""kind"":""cooldown"",""text"":""Termine tranquillement et reprends ton rythme."",""duration_seconds"":30,""auto_advance"":true,""loop"":false}]}"
